uid,namedLocation,domainID,siteID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startCollectDate,endCollectDate,testedDate,testingVialID,deprecatedVialID,dnaSampleID,dnaSampleCode,sampleCondition,testProtocolVersion,testMethod,testResult,testPathogenName,taxonID,testNumber,finalResult,batchID,cqValue,locus,percentIdentity,sequenceDatabase,sequenceDatabaseID,extractDepleted,remarks,testedBy,laboratoryName,publicationDate,release
078b9774-aa84-41eb-8155-ca7a02ae3edb,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.11,NA,DSNY.2022.32.CULNIG.F.T.11.DNA,QM00000006999,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
56b53b2d-6dd0-41d6-a428-efdccb478e39,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.AEDATL.F.T.01,NA,DSNY.2022.32.AEDATL.F.T.01.DNA,QM00000006983,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
13b386f6-c2a6-4363-9d90-058a60c54f68,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.18,NA,DSNY.2022.32.CULNIG.F.T.18.DNA,QM00000007006,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
9e59fdb4-0fad-4f00-add0-43b0acca4eb2,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.14,NA,DSNY.2022.32.CULNIG.F.T.14.DNA,QM00000007002,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
63f52570-f87e-42d9-abe8-987d51d859f9,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.08,NA,DSNY.2022.32.CULNIG.F.T.08.DNA,QM00000006996,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
9cc0b305-edd2-4a40-91a6-f40fdf7bb9f0,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.06,NA,DSNY.2022.32.CULNIG.F.T.06.DNA,QM00000006994,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
9a760dac-f9b8-4f0d-8280-2c09bcbcb390,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.15,NA,DSNY.2022.32.CULNIG.F.T.15.DNA,QM00000007003,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
7dbf1624-d2ca-40ae-84d4-eeb0d09dbd87,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.17,NA,DSNY.2022.32.CULNIG.F.T.17.DNA,QM00000007005,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
b174b7c5-604a-4f76-a3df-551f504401dd,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.15,NA,DSNY.2022.32.CULNIG.F.T.15.DNA,QM00000007003,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
c74a6245-e193-479b-9b19-7dabca36dced,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.12,NA,DSNY.2022.32.CULNIG.F.T.12.DNA,QM00000007000,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
52f7e36a-0ef7-448b-bc8d-36b6cbc67072,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.02,NA,DSNY.2022.32.CULNIG.F.T.02.DNA,QM00000006990,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
c8049421-f751-4cd8-893c-ed8b4f4a3c53,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T21:48:00Z,2022-08-10T23:00:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULNIG.F.T.13,NA,DSNY.2022.32.CULNIG.F.T.13.DNA,QM00000007001,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
62c54b80-5290-4203-a6aa-9b197700479b,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T22:13:00Z,2022-08-10T12:49:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULMEL.F.T.01,NA,DSNY.2022.32.CULMEL.F.T.01.DNA,QM00000006988,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
34d7da90-0d39-4fa0-a0ce-60e62db3b59a,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T22:13:00Z,2022-08-10T12:49:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULMEL.F.T.01,NA,DSNY.2022.32.CULMEL.F.T.01.DNA,QM00000006988,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
2c8cccc6-7540-4979-831b-0d86c6a5dc73,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-08-09T22:13:00Z,2022-08-10T12:49:00Z,2023-04-25T16:00:00Z,DSNY.2022.32.CULMEL.F.T.01,NA,DSNY.2022.32.CULMEL.F.T.01.DNA,QM00000006988,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T053259Z,RELEASE-2024
3ea5d10f-0864-47d1-a50e-23772bccf8c8,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.03,NA,DSNY.2022.36.PSOCOL.F.T.03.DNA,QM00000007058,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
23efc021-1d18-45dc-b2a2-73027f66e357,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-26T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.05,NA,DSNY.2022.36.PSOCOL.F.T.05.DNA,QM00000007060,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20230426,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
ca259958-7398-48ec-8833-09b77baa7009,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.01,NA,DSNY.2022.36.PSOCOL.F.T.01.DNA,QM00000007056,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
9f2c94b3-f64b-4ce6-b0bf-287b5bd4b56a,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.02,NA,DSNY.2022.36.PSOCOL.F.T.02.DNA,QM00000007057,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
3443cbbf-9dab-414d-8a5b-1fc2250186e5,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-26T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.05,NA,DSNY.2022.36.PSOCOL.F.T.05.DNA,QM00000007060,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20230426,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
3c07b352-3b12-4933-abc4-1d82186c3268,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-26T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.04,NA,DSNY.2022.36.PSOCOL.F.T.04.DNA,QM00000007059,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20230426,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
e4261ebb-4a54-4f3a-9d58-f83bd8c9c541,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.01,NA,DSNY.2022.36.PSOCOL.F.T.01.DNA,QM00000007056,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
f7dc5ee6-5ee5-42e4-88a8-6b9a162c3222,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.01,NA,DSNY.2022.36.PSOCOL.F.T.01.DNA,QM00000007056,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
e8cb9df8-b7ca-4ab4-bb51-311a7a3d528a,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-26T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.05,NA,DSNY.2022.36.PSOCOL.F.T.05.DNA,QM00000007060,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20230426,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
8b4b2325-dd35-4bdb-8cf8-65766edd93ba,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.03,NA,DSNY.2022.36.PSOCOL.F.T.03.DNA,QM00000007058,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
cc8a3538-cda3-4ff4-b7fa-b017f5c2fca6,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.03,NA,DSNY.2022.36.PSOCOL.F.T.03.DNA,QM00000007058,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
bd8f5e00-f513-4efc-856a-93c711fb1068,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-26T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.04,NA,DSNY.2022.36.PSOCOL.F.T.04.DNA,QM00000007059,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20230426,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
f6526b34-2547-4e49-8ed8-91c741ec5389,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-26T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.04,NA,DSNY.2022.36.PSOCOL.F.T.04.DNA,QM00000007059,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20230426,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
dad36b2d-01d5-4f83-951a-a8e7a47d62c1,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.02,NA,DSNY.2022.36.PSOCOL.F.T.02.DNA,QM00000007057,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
3d47e645-7f02-4a83-94b7-36b72a4c8f05,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T20:43:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.PSOCOL.F.T.02,NA,DSNY.2022.36.PSOCOL.F.T.02.DNA,QM00000007057,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
5e24e99b-01db-4439-a5c5-f8bb19dc1042,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T22:17:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.CULNIG.F.T.11,NA,DSNY.2022.36.CULNIG.F.T.11.DNA,QM00000007030,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
d2516744-ce3d-4830-8997-f1e0bb6cf670,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T22:17:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.CULNIG.F.T.13,NA,DSNY.2022.36.CULNIG.F.T.13.DNA,QM00000007032,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
09a31971-efce-4736-9e0d-d36045492e79,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T22:17:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.CULNIG.F.T.33,NA,DSNY.2022.36.CULNIG.F.T.33.DNA,QM00000007052,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
bc633958-fce2-4195-b2a2-c943cdb86de5,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T22:17:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.CULNIG.F.T.17,NA,DSNY.2022.36.CULNIG.F.T.17.DNA,QM00000007036,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
7f710334-f798-469d-b2f0-56d0b0d43291,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T22:17:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.CULNIG.F.T.11,NA,DSNY.2022.36.CULNIG.F.T.11.DNA,QM00000007030,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
e3b507bd-e86f-4cc6-a684-179c7924fa73,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T22:17:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.CULNIG.F.T.01,NA,DSNY.2022.36.CULNIG.F.T.01.DNA,QM00000007020,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
e98492ef-327a-4023-9fbc-8e96dac0e151,DSNY,D03,DSNY,NA,28.12505,-81.43619,WGS84,NA,20.3,0,2022-09-07T20:23:00Z,2022-09-08T22:17:00Z,2023-04-25T16:00:00Z,DSNY.2022.36.CULNIG.F.T.18,NA,DSNY.2022.36.CULNIG.F.T.18.DNA,QM00000007037,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate5_20230425,0,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231229T055227Z,RELEASE-2024
