siteID,testResult,testPathogenName,taxonID,testResult_mos,collectDate
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-03-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-03-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-03-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-03-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-03-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-03-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-04-19T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-05-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-05-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,West Nile virus,WNV,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Positive,Flavivirus sp.,FLAV1,1,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Yellow fever virus,YFV,0,2022-06-14T00:00:00Z
DSNY,Negative,St. Louis encephalitis virus,SLEV,0,2022-06-14T00:00:00Z
DSNY,Negative,Cowbone Ridge virus,CRV,0,2022-06-14T00:00:00Z
DSNY,Negative,Dengue virus,DENV,0,2022-06-14T00:00:00Z
DSNY,Negative,Japanese encephalitis virus,JBEV,0,2022-06-14T00:00:00Z
DSNY,Negative,Zika virus,ZIKAV,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-06-14T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
