siteID,testResult,testPathogenName,taxonID,startCollectDate,endCollectDate
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-06-27T22:36:00Z,2016-06-29T13:58:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-12T14:36:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-14T13:51:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-14T13:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-14T13:51:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-14T13:51:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-11T23:18:00Z,2016-07-14T13:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-14T13:51:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-14T13:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-11T23:18:00Z,2016-07-14T13:51:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-11T23:18:00Z,2016-07-14T13:51:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:45:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:45:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:45:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:45:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:45:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:45:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2016-07-25T23:22:00Z,2016-07-27T12:55:00Z
